id	daddy	nivel	name	arco
F7620	16	5	85072002 : Recargables  de plomo-ácido  para “flash” electrónico hasta 6 voltios  con peso unitario igual o inferior a 1 kg.	M-141.07569535337652,-230.21218078234108A270,270,0,0,1,-140.98905508641232,-230.26525214595577L-112.79124406912986,-184.21220171676464A216,216,0,0,0,-112.86055628270122,-184.16974462587285Z
F7621	16	5	85072003 : Del tipo utilizado como fuente de energía para la propulsión de vehículos eléctricos.	M-140.98905508641232,-230.26525214595577A270,270,0,0,1,-140.90239485449763,-230.31829090254044L-112.7219158835981,-184.25463272203237A216,216,0,0,0,-112.79124406912986,-184.21220171676464Z
F7623	16	5	85073001 : De níquel-cadmio.	M-140.555554522809,-230.53011970843565A270,270,0,0,1,-140.46879465027303,-230.5829953173031L-112.37503572021842,-184.46639625384248A216,216,0,0,0,-112.44444361824719,-184.4240957667485Z
F7625	16	5	85074001 : De níquel-hierro.	M-140.29521524365475,-230.6886485714817A270,270,0,0,1,-140.2083957341525,-230.74142620183156L-112.166716587322,-184.59314096146522A216,216,0,0,0,-112.2361721949238,-184.55091885718537Z
F7627	16	5	85075001 : De níquel-hidruro metálico.	M-140.0346971642325,-230.84688343168443A270,270,0,0,1,-139.94781812841177,-230.89956301625386L-111.9582545027294,-184.71965041300308A216,216,0,0,0,-112.027757731386,-184.67750674534753Z
F7629	16	5	85081101 : De potencia inferior o igual a 1 500 W y de capacidad del depósito o bolsa para el polvo inferior o igual a 20 l.	M-139.33911067683576,-231.2674041792066A270,270,0,0,1,-139.25207344568668,-231.31982198047163L-111.40165875654935,-185.0558575843773A216,216,0,0,0,-111.47128854146861,-185.0139233433653Z
F7631	16	5	85081901 : Aspiradoras  con peso superior a 20 kg  para uso industrial.	M-139.07793983876783,-231.42455930649209A270,270,0,0,1,-138.9908434876567,-231.47687881641596L-111.19267479012535,-185.18150305313276A216,216,0,0,0,-111.26235187101427,-185.13964744519367Z
F7632	16	5	85081999 : Las demás.	M-138.9908434876567,-231.47687881641596A270,270,0,0,1,-138.9037274545546,-231.52916554773574L-111.12298196364367,-185.22333243818858A216,216,0,0,0,-111.19267479012535,-185.18150305313276Z
F7634	16	5	85086001 : Las demás aspiradoras.	M-138.64226138667814,-231.68582899605235A270,270,0,0,1,-138.55506674900195,-231.73798453896077L-110.84405339920156,-185.3903876311686A216,216,0,0,0,-110.91380910934251,-185.34866319684187Z
F7636	16	5	85087001 : Reconocibles como concebidas exclusivamente para lo comprendido en la fracción 8508.19.01.	M-138.38061862515292,-231.8421971706617A270,270,0,0,1,-138.29336516368323,-231.894254244697L-110.63469213094659,-185.5154033957576A216,216,0,0,0,-110.70449490012233,-185.47375773652936Z
F7637	16	5	85087002 : Carcazas.	M-138.29336516368323,-231.894254244697A270,270,0,0,1,-138.20609211899,-231.94627848102513L-110.56487369519199,-185.5570227848201A216,216,0,0,0,-110.63469213094659,-185.5154033957576Z
F7638	16	5	85087099 : Las demás.	M-138.20609211899,-231.94627848102513A270,270,0,0,1,-138.1187995034316,-231.99826987227914L-110.49503960274528,-185.5986158978233A216,216,0,0,0,-110.56487369519199,-185.5570227848201Z
F7640	16	5	85094001 : Licuadoras  trituradoras o mezcladoras de alimentos.	M-137.41975551174286,-232.41301769714366A270,270,0,0,1,-137.3322873149838,-232.46471315198517L-109.86582985198704,-185.97177052158813A216,216,0,0,0,-109.9358044093943,-185.93041415771492Z
F7641	16	5	85094002 : Exprimidoras de frutas.	M-137.3322873149838,-232.46471315198517A270,270,0,0,1,-137.2447996710959,-232.51637568833888L-109.79583973687673,-186.0131005506711A216,216,0,0,0,-109.86582985198704,-185.97177052158813Z
F7643	16	5	85098001 : Molinos para carne.	M-136.9822201805611,-232.6711657133395A270,270,0,0,1,-136.8946548720736,-232.72269650263135L-109.51572389765889,-186.17815720210507A216,216,0,0,0,-109.58577614444887,-186.13693257067158Z
F7645	16	5	85099001 : Reconocibles como concebidas exclusivamente para lo comprendido en la fracción 8509.80.10.	M-136.71946611202918,-232.8256592088632A270,270,0,0,1,-136.63184268528028,-232.8770911112229L-109.30547414822423,-186.30167288897832A216,216,0,0,0,-109.37557288962334,-186.26052736709056Z
F7646	16	5	85099002 : Carcazas.	M-136.63184268528028,-232.8770911112229A270,270,0,0,1,-136.54419991059007,-232.92849003669951L-109.23535992847205,-186.3427920293596A216,216,0,0,0,-109.30547414822423,-186.30167288897832Z
F7647	16	5	85099099 : Las demás.	M-136.54419991059007,-232.92849003669951A270,270,0,0,1,-136.4565378003692,-232.97985597801457L-109.16523024029536,-186.38388478241166A216,216,0,0,0,-109.23535992847205,-186.3427920293596Z
F7649	16	5	85101001 : Afeitadoras.	M-135.84236267704577,-233.33849340029167A270,270,0,0,1,-135.75454632969613,-233.38959520685233L-108.6036370637569,-186.71167616548186A216,216,0,0,0,-108.67389014163662,-186.67079472023335Z
F7651	16	5	85102001 : Máquinas de cortar el pelo o esquilar.	M-135.57885597630346,-233.49169966437088A270,270,0,0,1,-135.4909819951389,-233.54270230087033L-108.39278559611111,-186.83416184069628A216,216,0,0,0,-108.46308478104275,-186.7933597314967Z
F7653	16	5	85111001 : Reconocibles para naves aéreas.	M-135.13929433107535,-233.74638206333586A270,270,0,0,1,-135.05132454245944,-233.79721927201635L-108.04105963396755,-187.03777541761306A216,216,0,0,0,-108.11143546486028,-186.9971056506687Z
F7654	16	5	85111002 : Reconocibles como concebidas para tractores agrícolas e industriales o motocicletas.	M-135.05132454245944,-233.79721927201635A270,270,0,0,1,-134.9633356297136,-233.8480233735177L-107.97066850377088,-187.07841869881418A216,216,0,0,0,-108.04105963396755,-187.03777541761306Z
F7655	16	5	85111003 : Cuyo electrodo central sea de níquel  tungsteno  platino  iridio o de aleaciones de oro  o que contengan dos o más electrodos a tierra  excepto lo comprendido en las fracciones 8511.10.01 y 8511.10.02.	M-134.9633356297136,-233.8480233735177A270,270,0,0,1,-134.87532760529766,-233.89879436064572L-107.90026208423812,-187.11903548851657A216,216,0,0,0,-107.97066850377088,-187.07841869881418Z
F7656	16	5	85111099 : Las demás.	M-134.87532760529766,-233.89879436064572A270,270,0,0,1,-134.78730048167407,-233.94953222621092L-107.82984038533925,-187.15962578096872A216,216,0,0,0,-107.90026208423812,-187.11903548851657Z
F7658	17	5	86011001 : De fuente externa de electricidad.	M-134.2587373548124,-234.25326346476265A270,270,0,0,1,-134.17057688591237,-234.30376927847635L-107.3364615087299,-187.4430154227811A216,216,0,0,0,-107.40698988384992,-187.40261077181012Z
F7660	17	5	86012001 : De acumuladores eléctricos.	M-133.99419896236768,-234.40468136202705A270,270,0,0,1,-133.9059815326994,-234.45508761757415L-107.12478522615952,-187.56407009405933A216,216,0,0,0,-107.19535916989413,-187.52374508962163Z
F7662	17	5	86021001 : Locomotoras Diesel-eléctricas.	M-133.55292231956767,-234.65638056507973A270,270,0,0,1,-133.46461020516446,-234.7066207476549L-106.77168816413156,-187.76529659812394A216,216,0,0,0,-106.84233785565414,-187.7251044520638Z
F7664	17	5	86029099 : Los demás.	M-133.28792929054296,-234.80700139782718A270,270,0,0,1,-133.19956051534405,-234.85714185120963L-106.55964841227524,-187.8857134809677A216,216,0,0,0,-106.63034343243439,-187.84560111826173Z
F7666	17	5	86031001 : De fuente externa de electricidad.	M-132.84589692064105,-235.05737102109865A270,270,0,0,1,-132.75743396108984,-235.10734511721847L-106.20594716887187,-188.08587609377477A216,216,0,0,0,-106.27671753651283,-188.0458968168789Z
F7668	17	5	86039099 : Los demás.	M-132.58045165661574,-235.20719342428237A270,270,0,0,1,-132.49193233675487,-235.25706762108712L-105.9935458694039,-188.2056540968697A216,216,0,0,0,-106.0643613252926,-188.1657547394259Z
F7670	17	5	8604001 : Vagones taller o vagones grúa.	M-132.13766756566372,-235.45623119872226A270,270,0,0,1,-132.0490545626868,-235.50593875548142L-105.63924365014944,-188.40475100438513A216,216,0,0,0,-105.71013405253098,-188.3649849589778Z
F7671	17	5	8604002 : Para la obtención de chatarra  cuando se importen por empresas fundidoras o laminadoras propietarias de hornos de fundición.	M-132.0490545626868,-235.50593875548142A270,270,0,0,1,-131.96042286072057,-235.55561296309585L-105.56833828857646,-188.4444903704767A216,216,0,0,0,-105.63924365014944,-188.40475100438513Z
F7672	17	5	8604099 : Los demás.	M-131.96042286072057,-235.55561296309585A270,270,0,0,1,-131.87177247231583,-235.6052538145314L-105.49741797785268,-188.48420305162512A216,216,0,0,0,-105.56833828857646,-188.4444903704767Z
F7674	17	5	8605001 : Coches de viajeros.	M-131.51698430542044,-235.80348351796627A270,270,0,0,1,-131.428240673178,-235.85295748315983L-105.1425925385424,-188.68236598652786A216,216,0,0,0,-105.21358744433634,-188.642786814373Z
F7675	17	5	8605099 : Los demás.	M-131.428240673178,-235.85295748315983A270,270,0,0,1,-131.33947842985745,-235.90239805006857L-105.07158274388597,-188.72191844005485A216,216,0,0,0,-105.1425925385424,-188.68236598652786Z
F7677	17	5	86061001 : Vagones cisterna y similares.	M-130.89538848710052,-236.1490996654678A270,270,0,0,1,-130.80651484135882,-236.19833969581026L-104.64521187308705,-188.95867175664822A216,216,0,0,0,-104.7163107896804,-188.9192797323742Z
F7679	17	5	86063001 : Vagones de descarga automática  excepto los de la subpartida 8606.10.	M-130.6287119933496,-236.29671940794802A270,270,0,0,1,-130.53978281626036,-236.345859075812L-104.43182625300828,-189.07668726064958A216,216,0,0,0,-104.50296959467968,-189.0373755263584Z
F7681	17	5	86069101 : Vagones isotérmicos  refrigerantes o frigoríficos  excepto los de la subpartida 8606.10.	M-130.3618690188768,-236.44403800033786A270,270,0,0,1,-130.27288442377645,-236.49307724309685L-104.21830753902115,-189.1944617944775A216,216,0,0,0,-104.28949521510144,-189.15523040027028Z
F7682	17	5	86069199 : Los demás.	M-130.27288442377645,-236.49307724309685A270,270,0,0,1,-130.1838813812038,-236.54208299692607L-104.14710510496305,-189.23366639754087A216,216,0,0,0,-104.21830753902115,-189.1944617944775Z
F7684	17	5	86069201 : Abiertos  con pared fija de altura superior a 60 cm.	M-129.91676169469906,-236.68889925546313A270,270,0,0,1,-129.8276849882974,-236.7377709842251L-103.86214799063792,-189.3902167873801A216,216,0,0,0,-103.93340935575924,-189.3511194043705Z
F7686	17	5	86069999 : Los demás.	M-129.6494764348227,-236.83541386409328A270,270,0,0,1,-129.56034461298535,-236.88418500137251L-103.64827569038827,-189.50734800109802A216,216,0,0,0,-103.71958114785816,-189.46833109127462Z
F7688	17	5	86071101 : Bojes y “bissels”  de tracción.	M-128.93590886324364,-237.22464333540336A270,270,0,0,1,-128.84663062245335,-237.27314592519963L-103.07730449796267,-189.8185167401597A216,216,0,0,0,-103.1487270905949,-189.77971466832267Z
F7690	17	5	86071299 : Los demás bojes y “bissels”.	M-128.66801941700058,-237.37005029975106A270,270,0,0,1,-128.57868647763087,-237.4184520707839L-102.86294918210469,-189.93476165662713A216,216,0,0,0,-102.93441553360047,-189.89604023980087Z
F7692	17	5	86071901 : Ejes  cuando se importen para su relaminación o forjado  por empresas laminadoras o forjadoras  o para hornos de fundición.	M-128.39996598885472,-237.51515474609394A270,270,0,0,1,-128.31057846475653,-237.56345563667733L-102.64846277180523,-190.05076450934186A216,216,0,0,0,-102.71997279108378,-190.01212379687516Z
F7693	17	5	86071902 : Ejes montados con sus ruedas.	M-128.31057846475653,-237.56345563667733A270,270,0,0,1,-128.22117277106113,-237.61172288675846L-102.5769382168489,-190.08937830940675A216,216,0,0,0,-102.64846277180523,-190.05076450934186Z
F7695	17	5	86072101 : Frenos de aire.	M-127.95284679900836,-237.75632272566276A270,270,0,0,1,-127.86336855355391,-237.804455345433L-102.29069484284312,-190.2435642763464A216,216,0,0,0,-102.36227743920668,-190.20505818053022Z
F7697	17	5	86072999 : Los demás.	M-127.68435775650973,-237.90061955427444A270,270,0,0,1,-127.59482523026928,-237.94865112972806L-102.07586018421543,-190.35892090378246A216,216,0,0,0,-102.14748620520778,-190.32049564341955Z
F7699	17	5	8608001 : Material fijo de vías férreas o sus partes componentes.	M-126.9675923461211,-238.2839283162614A270,270,0,0,1,-126.87791562915393,-238.3316901412846L-101.50233250332315,-190.6653521130277A216,216,0,0,0,-101.57407387689688,-190.62714265300912Z
F7700	17	5	8608002 : Aparatos de señalización  seguridad  control  mando o sus partes componentes.	M-126.87791562915393,-238.3316901412846A270,270,0,0,1,-126.78822094546376,-238.3794182170186L-101.43057675637101,-190.7035345736149A216,216,0,0,0,-101.50233250332315,-190.6653521130277Z
F7701	17	5	8608003 : Sistemas visuales indicadores de pendientes de aproximación.	M-126.78822094546376,-238.3794182170186A270,270,0,0,1,-126.6985083077519,-238.42711253670487L-101.35880664620151,-190.7416900293639A216,216,0,0,0,-101.43057675637101,-190.7035345736149Z
F7703	17	5	8609001 : Contenedores (incluidos los contenedores cisterna y los contenedores depósito) especialmente concebidos y equipados para uno o varios medios de transporte.	M-126.33947847080299,-238.6175521199677A270,270,0,0,1,-126.24967625359155,-238.66507755820356L-100.99974100287324,-190.93206204656286A216,216,0,0,0,-101.0715827766424,-190.89404169597418Z
F7705	17	5	87011001 : Motocultores.	M-125.89028873434712,-238.85484127892974A270,270,0,0,1,-125.80039725555041,-238.90219766746748L-100.64031780444031,-191.121758133974A216,216,0,0,0,-100.7122309874777,-191.08387302314378Z
F7707	17	5	87012001 : Tractores de carretera para semirremolques  excepto lo comprendido en la fracción 8701.20.02.	M-125.62056086827049,-238.99680894761158A270,270,0,0,1,-125.53061598525308,-239.04406382582047L-100.42449278820246,-191.23525106065637A216,216,0,0,0,-100.49644869461639,-191.19744715808926Z
F7708	17	5	87012002 : Usados.	M-125.53061598525308,-239.04406382582047A270,270,0,0,1,-125.44065332629886,-239.09128485386353L-100.35252266103909,-191.27302788309083A216,216,0,0,0,-100.42449278820246,-191.23525106065637Z
F7710	17	5	87013001 : Tractores de orugas con potencia al volante del motor igual o superior a 105 C.P. sin exceder de 380 C.P.  medida a 1900 RPM  incluso con hoja empujadora.	M-125.17065882122078,-239.2327447701538A270,270,0,0,1,-125.08062518593745,-239.27983033071348L-100.06450014874996,-191.4238642645708A216,216,0,0,0,-100.13652705697662,-191.38619581612303Z
F7711	17	5	87013099 : Los demás.	M-125.08062518593745,-239.27983033071348A270,270,0,0,1,-124.99057383843889,-239.3268820077213L-99.99245907075111,-191.46150560617704A216,216,0,0,0,-100.06450014874996,-191.4238642645708Z
F7713	17	5	87019001 : Tractores de ruedas con toma de fuerza o enganche de tres puntos  para acoplamiento de implementos agrícolas  excepto lo comprendido en las fracciones 8701.90.03  8701.90.05  8701.90.06 y 8701.90.08.	M-124.72031365018272,-239.46783367082946A270,270,0,0,1,-124.63019158136682,-239.5147497470496L-99.70415326509345,-191.6117997976397A216,216,0,0,0,-99.77625092014618,-191.57426693666358Z
F7714	17	5	87019002 : Tractores para vías férreas  provistos de aditamento de ruedas con neumáticos accionados mecánicamente para rodarlos sobre pavimento.	M-124.63019158136682,-239.5147497470496A270,270,0,0,1,-124.54005186411997,-239.5616319064518L-99.63204149129598,-191.64930552516142A216,216,0,0,0,-99.70415326509345,-191.6117997976397Z
F7715	17	5	87019003 : Tractores de ruedas con toma de fuerza o enganche de tres puntos  para acoplamiento de implementos agrícolas cuyo número de serie o modelo sea al menos 2 años anterior al vigente.	M-124.54005186411997,-239.5616319064518A270,270,0,0,1,-124.44989451120655,-239.6084801423972L-99.55991560896524,-191.68678411391778A216,216,0,0,0,-99.63204149129598,-191.64930552516142Z
F7716	17	5	87019004 : Tractores sobre bandas de hule  dotados de toma de fuerza para el acoplamiento de implementos agrícolas.	M-124.44989451120655,-239.6084801423972A270,270,0,0,1,-124.35971953539341,-239.65529444825185L-99.48777562831472,-191.7242355586015A216,216,0,0,0,-99.55991560896524,-191.68678411391778Z
F7717	17	5	87019005 : Tractores de ruedas con toma de fuerza o enganche de tres puntos  para acoplamiento de implementos agrícolas  con potencia igual o superior a 140 H.P. pero inferior o igual a 180 H.P.  transmisión manual y tablero de instrumentos analógico  excepto lo comprendido en la fracción 8701.90.03.	M-124.35971953539341,-239.65529444825185A270,270,0,0,1,-124.26952694944987,-239.7020748173865L-99.4156215595599,-191.76165985390918A216,216,0,0,0,-99.48777562831472,-191.7242355586015Z
F7718	17	5	87019006 : Tractores de ruedas con toma de fuerza o enganche de tres puntos  para acoplamiento de implementos agrícolas  con potencia igual o superior a 106 H.P. pero inferior o igual a 140 H.P.  con cabina con aire acondicionado y transmisión syncroplus o powerquad  excepto lo comprendido en la fracción 8701.90.03.	M-124.26952694944987,-239.7020748173865A270,270,0,0,1,-124.17931676614782,-239.74882124317674L-99.34345341291827,-191.7990569945414A216,216,0,0,0,-99.4156215595599,-191.76165985390918Z
F7720	17	5	87021001 : Con carrocería montada sobre chasis  excepto lo comprendido en las fracciones 8702.10.03 y 8702.10.05	M-123.18584697940003,-240.2607897763758A270,270,0,0,1,-123.09542662490487,-240.30712836708082L-98.4763412999239,-192.24570269366464A216,216,0,0,0,-98.54867758352002,-192.20863182110062Z
